id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg
regcal,,Regione Calabria,324,354.63,87.56,100.0,100.0,59.63,75.0,20.0,1,1,Regione Calabria,CZ,Calabria
csdlr,,Regione Friuli Venezia Giulia,197,354.59,87.55,100.0,99.59,60.0,75.0,20.0,2,1,Commissario Straordinario Delegato per La Realizzazione Degli Interventi di Mitigazione del Rischio Idrogeologico per La Regione Friuli Venezia Giulia,TS,Friuli-Venezia Giulia
um_cr,,Unione Municipia,8,353.75,87.35,100.0,100.0,60.0,73.75,20.0,1,1,Unione Municipia,CR,Lombardia
m_ef,,Ministero dell'Economia e delle Finanze,3730,353.73,87.34,98.73,99.89,60.11,75.0,20.0,3,1,Ministero dell'Economia e delle Finanze,RM,Lazio
cciaa_le,,Camera di Commercio di Lecce,450,353.51,87.29,100.0,68.0,90.51,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Lecce",LE,Puglia
c_c469,,Comune di Cento,6,353.33,87.24,100.0,86.67,71.67,75.0,20.0,1,1,Comune di Cento,FE,Emilia-Romagna
umdma,,Unione Montana Dei Monti Azzurri,34,353.24,87.22,100.0,100.0,58.24,75.0,20.0,1,1,Unione Montana Dei Monti Azzurri,MC,Marche
c_g436,,COMUNE DI Penna San Giovanni,50,353.0,87.16,100.0,100.0,58.0,75.0,20.0,1,1,Comune di Penna San Giovanni,MC,Marche
comvalfo,,Comune di Valfornace,38,352.89,87.13,100.0,97.89,60.0,75.0,20.0,1,1,Comune di Valfornace,MC,Marche
r_umbria,,Regione Umbria,356,352.78,87.11,100.0,95.73,62.05,75.0,20.0,1,1,Regione Umbria,PG,Umbria
c_a334,,Comune di Appignano,61,352.7,87.09,100.0,100.0,57.7,75.0,20.0,1,1,Comune di Appignano,MC,Marche
c_l483,,Comune di Udine,34,352.65,87.07,100.0,97.65,60.0,75.0,20.0,1,1,Comune di Udine,UD,Friuli-Venezia Giulia
c_g273,,Comune di Palermo,1679,352.56,87.05,100.0,99.09,58.47,75.0,20.0,1,1,Comune di Palermo,PA,Sicilia
c_f496,,COMUNE DI Montefano,56,352.5,87.04,100.0,100.0,57.5,75.0,20.0,1,1,Comune di Montefano,MC,Marche
c_h223,,Comune di Reggio nell'Emilia,247,352.37,87.0,100.0,98.3,59.15,74.92,20.0,1,1,Comune di Reggio Emilia,RE,Emilia-Romagna
ardsu_to,,Azienda Regionale per il Diritto allo Studio Universitario,45,352.33,87.0,100.0,68.0,89.33,75.0,20.0,1,1,Azienda Regionale per il Diritto allo Studio Universitario,FI,Toscana
c_f844,,Comune di Narni,11,352.27,86.98,100.0,92.73,64.55,75.0,20.0,1,1,Comune di Narni,TR,Umbria
c_a662,,Comune di Bari,158,351.96,86.9,100.0,100.0,56.96,75.0,20.0,1,1,Comune di Bari,BA,Puglia
aci,,ACI - Automobile Club Italia,87,351.9,86.89,99.08,98.16,59.66,75.0,20.0,3,1,Automobile Club d'Italia,RM,Lazio
c_d566,,COMUNE DI Poggio San Vicino,25,351.8,86.86,100.0,100.0,56.8,75.0,20.0,1,1,Comune di Poggio San Vicino,MC,Marche
ummc,,Unione Montana Marca di Camerino,12,351.67,86.83,100.0,100.0,56.67,75.0,20.0,1,1,Unione Montana Marca di Camerino,MC,Marche
c_i158,,Comune di San Severino Marche,65,351.62,86.82,100.0,98.77,57.85,75.0,20.0,1,1,Comune di San Severino Marche,MC,Marche
c_e506,,Comune di Lecce,474,351.6,86.81,100.0,67.49,89.11,75.0,20.0,1,1,Comune di Lecce,LE,Puglia
c_i551,,Comune di Scorzè,10,351.0,86.67,100.0,76.0,90.0,65.0,20.0,1,1,Comune di Scorze',VE,Veneto
iipsa,,Istituto Italiano per la Storia Antica,10,351.0,86.67,100.0,100.0,56.0,75.0,20.0,1,1,Istituto Italiano per La Storia Antica,RM,Lazio
c_f552,,Comune di Montelupone,69,350.94,86.65,100.0,96.52,59.42,75.0,20.0,1,1,Comune di Montelupone,MC,Marche
c_f793,,Comune di Muccia,53,350.85,86.63,100.0,98.49,57.36,75.0,20.0,1,1,Comune di Muccia,MC,Marche
c_l501,,Comune di Urbisaglia,61,350.74,86.6,100.0,98.69,57.05,75.0,20.0,1,1,Comune di Urbisaglia,MC,Marche
c_h791,,San Casciano in Val di Pesa,21,350.71,86.6,100.0,65.71,90.0,75.0,20.0,1,1,Comune di San Casciano in Val di Pesa,FI,Toscana
c_f460,,COMUNE DI Monte Cavallo,28,350.71,86.6,100.0,97.14,58.57,75.0,20.0,1,1,Comune di Monte Cavallo,MC,Marche
c_d948,,Comune di Gavorrano,16,350.71,86.6,100.0,57.14,98.57,75.0,20.0,1,1,Comune di Gavorrano,GR,Toscana
c_a947,,Comune di Bolognola,42,350.71,86.6,100.0,98.1,57.62,75.0,20.0,1,1,Comune di Bolognola,MC,Marche
c_i286,,COMUNE DI Sant'Angelo in Pontano,51,350.69,86.59,100.0,98.43,57.25,75.0,20.0,1,1,Comune di Sant'Angelo In Pontano,MC,Marche
c_d853,,Comune di Gagliole,51,350.69,86.59,100.0,98.43,57.25,75.0,20.0,1,1,Comune di Gagliole,MC,Marche
c_l065,,Comune di Tavagnacco,18,350.56,86.56,100.0,95.56,60.0,75.0,20.0,1,1,Comune di Tavagnacco,UD,Friuli-Venezia Giulia
cmbo,,Città Metropolitana di Bologna,31,350.48,86.54,100.0,100.0,55.48,75.0,20.0,1,1,Citta' Metropolitana di Bologna,BO,Emilia-Romagna
c_a329,,Comune di Apiro,59,350.25,86.48,100.0,97.29,57.97,75.0,20.0,1,1,Comune di Apiro,MC,Marche
c_h323,,COMUNE DI Ripe San Ginesio,41,350.12,86.45,100.0,98.05,57.07,75.0,20.0,1,1,Comune di Ripe San Ginesio,MC,Marche
c_d014,,Comune di Cormons,16,350.0,86.42,100.0,95.0,60.0,75.0,20.0,2,1,Comune di Cormons,GO,Friuli-Venezia Giulia
lepida,,Lepida Scpa,2,350.0,86.42,100.0,100.0,60.0,70.0,20.0,1,1,Lepida Scpa,BO,Emilia-Romagna
c_g690,,COMUNE DI Pioraco,56,350.0,86.42,100.0,97.14,57.86,75.0,20.0,1,1,Comune di Pioraco,MC,Marche
c_g657,,COMUNE DI Pieve Torina,50,349.8,86.37,100.0,96.8,58.0,75.0,20.0,1,1,Comune di Pieve Torina,MC,Marche
umavp,,UNIONE MONTANA POTENZA ESINO MUSONE,19,349.74,86.36,100.0,100.0,54.74,75.0,20.0,1,1,Unione Montana Potenza Esino Musone,MC,Marche
c_i686,,Comune di Sesto al Reghena,15,349.67,86.34,100.0,94.67,60.0,75.0,20.0,1,1,Comune di Sesto al Reghena,PN,Friuli-Venezia Giulia
unive,,Università Ca' Foscari Venezia,15,349.67,86.34,100.0,94.67,60.0,75.0,20.0,1,1,Universita' Ca' Foscari di Venezia,VE,Veneto
c_g515,,Comune di Petriolo,60,349.67,86.34,100.0,97.33,57.33,75.0,20.0,1,1,Comune di Petriolo,MC,Marche
c_i661,,COMUNE DI Serravalle di Chienti,33,349.55,86.31,100.0,97.58,56.97,75.0,20.0,1,1,Comune di Serravalle di Chienti,MC,Marche
c_l366,,Comune di Treia,77,349.55,86.31,100.0,96.88,57.66,75.0,20.0,1,1,Comune di Treia,MC,Marche
c_l517,,Comune di Ussita,47,349.47,86.29,100.0,96.6,57.87,75.0,20.0,1,1,Comune di Ussita,MC,Marche
c_e986,,Comune di Martina Franca,32,349.38,86.27,100.0,65.0,89.38,75.0,20.0,1,1,Comune di Martina Franca,TA,Puglia
c_m408,,Comune di Barberino Tavarnelle,32,349.0,86.17,100.0,65.78,88.22,75.0,20.0,1,1,Comune di Barberino Tavarnelle,FI,Toscana
c_f622,,Comune di Monte San Martino,41,348.66,86.09,100.0,96.1,57.56,75.0,20.0,1,1,Comune di Monte San Martino,MC,Marche
c_c886,,Comune di Colmurano,47,348.62,86.08,100.0,96.6,57.02,75.0,20.0,1,1,Comune di Colmurano,MC,Marche
c_d564,,COMUNE DI Fiastra,39,348.33,86.01,100.0,95.9,57.44,75.0,20.0,1,1,Comune di Fiastra,MC,Marche
c_g919,,Comune di Porto Recanati,100,348.0,85.93,100.0,96.0,57.0,75.0,20.0,1,1,Comune di Porto Recanati,MC,Marche
c_f268,,Comune di Mogliano,73,347.88,85.9,100.0,95.62,57.26,75.0,20.0,1,1,Comune di Mogliano,MC,Marche
c_g098,,Comune di Oria,21,347.86,85.89,100.0,65.71,87.14,75.0,20.0,1,1,Comune di Oria,BR,Puglia
c_e694,,COMUNE DI Loro Piceno,56,347.86,85.89,100.0,95.71,57.14,75.0,20.0,1,1,Comune di Loro Piceno,MC,Marche
c_h222,,Comune di Reggello,17,347.67,85.84,100.0,54.67,98.0,75.0,20.0,1,1,Comune di Reggello,FI,Toscana
c_c704,,Comune di Cingoli,95,347.42,85.78,100.0,94.95,57.47,75.0,20.0,1,1,Comune di Cingoli,MC,Marche
c_b398,,Comune di Caldarola,50,347.4,85.78,100.0,95.2,57.2,75.0,20.0,1,1,Comune di Caldarola,MC,Marche
c_c415,,Comune di Cecina,17,347.35,85.77,100.0,71.76,80.59,75.0,20.0,1,1,Comune di Cecina,LI,Toscana
c_c582,,Comune di Cessapalombo,47,347.34,85.76,100.0,94.89,57.45,75.0,20.0,1,1,Comune di Cessapalombo,MC,Marche
c_i436,,COMUNE DI Sarnano,52,347.31,85.76,100.0,95.38,56.92,75.0,20.0,1,1,Comune di Sarnano,MC,Marche
p_tn,,Provincia Autonoma di Trento,1093,347.03,85.69,100.0,92.97,59.24,74.82,20.0,1,1,Provincia Autonoma di Trento,TN,Trentino-Alto Adige/Südtirol
c_i651,,COMUNE DI Serrapetrona,45,347.0,85.68,100.0,94.67,57.33,75.0,20.0,1,1,Comune di Serrapetrona,MC,Marche
c_c817,,Comune di Codroipo,10,347.0,85.68,100.0,92.0,60.0,75.0,20.0,1,1,Comune di Codroipo,UD,Friuli-Venezia Giulia
p_pe,,Provincia di Pescara,21,346.9,85.65,100.0,61.9,90.0,75.0,20.0,1,1,Provincia di Pescara,PE,Abruzzo
c_c251,,Comune di Castelraimondo,63,346.75,85.62,100.0,93.65,58.1,75.0,20.0,1,1,Comune di Castelraimondo,MC,Marche
c_b562,,Comune di Camporotondo di Fiastrone,45,346.56,85.57,100.0,94.67,56.89,75.0,20.0,1,1,Comune di Camporotondo di Fiastrone,MC,Marche
c_f482,,Comune di Montecosaro,54,346.48,85.55,100.0,94.07,57.41,75.0,20.0,1,1,Comune di Montecosaro,MC,Marche
c_b007,,Borgo a Mozzano,16,346.25,85.49,100.0,65.0,86.25,75.0,20.0,2,1,Comune di Borgo a Mozzano,LU,Toscana
c_m078,,Comune di Visso,58,346.03,85.44,100.0,94.48,56.55,75.0,20.0,1,1,Comune di Visso,MC,Marche
c_m403,,Comune di Corigliano-Rossano,12,345.83,85.39,100.0,100.0,60.0,65.83,20.0,1,1,Comune di Corigliano-Rossano,CS,Calabria
m_it,,Ministero dell'Interno,38,345.53,85.32,96.32,100.0,60.0,69.21,20.0,1,1,Ministero dell'Interno,RM,Lazio
c_d429,,Comune di Esanatoglia,61,345.49,85.31,100.0,93.44,57.05,75.0,20.0,1,1,Comune di Esanatoglia,MC,Marche
c_a999,,Comune di Borghetto Santo Spirito,3,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Borghetto Santo Spirito,SV,Liguria
c_i337,,Comune di Santhià,3,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Santhia',VC,Piemonte
c_f133,,Comune di Merate,5,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Merate,LC,Lombardia
c_h238,,Comune di Resana,3,345.0,85.19,100.0,70.0,90.0,65.0,20.0,1,1,Comune di Resana,TV,Veneto
c_b850,,Comune di Carugate,3,345.0,85.19,100.0,70.0,90.0,65.0,20.0,1,1,Comune di Carugate,MI,Lombardia
iarls,,Intercent-ER Agenzia Regionale per lo Sviluppo dei Mercati Telematici,8,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Intercent-er Agenzia Regionale per Lo Sviluppo Dei Mercati Telematici,BO,Emilia-Romagna
eavs,,Ente Autonomo Volturno Srl,5,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Ente Autonomo Volturno Srl,NA,Campania
c_h235,,Comune di Rende,9,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Rende,CS,Calabria
uvv_033,,Unione Valnure e Valchero,3,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Unione Valnure e Valchero,PC,Emilia-Romagna
ccpbosc,,Consorzio dei Comuni della Provincia di Bolzano,1,345.0,85.19,100.0,100.0,60.0,65.0,20.0,2,1,Consorzio dei Comuni della Provincia di Bolzano Societa' Cooperativa,BZ,Trentino-Alto Adige/Südtirol
c_e263,,Comune di Guidonia Montecelio,5,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Guidonia Montecelio,RM,Lazio
udcc_090,,Unione dei Comuni del Coros,6,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Unione Dei Comuni del Coros,SS,Sardegna
c_f874,,Comune di Nerviano,10,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Nerviano,MI,Lombardia
c_h088,,Comune di Pula,2,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di Pula,CA,Sardegna
c_m295,,Comune di San Cesareo,1,345.0,85.19,100.0,100.0,60.0,65.0,20.0,1,1,Comune di San Cesareo,RM,Lazio
kis1nl,,Gemeinde Bozen,1,345.0,85.19,100.0,100.0,60.0,65.0,20.0,2,0,,,
c_i569,,Comune di Sefro,42,344.05,84.95,100.0,92.38,56.67,75.0,20.0,1,1,Comune di Sefro,MC,Marche
udsb_pz,,Università della Basilicata,29,343.97,84.93,100.0,88.97,60.0,75.0,20.0,1,1,Universita Degli Studi della Basilicata,PZ,Basilicata
c_a739,,Comune di Belforte del Chienti,54,343.89,84.91,100.0,91.11,57.78,75.0,20.0,1,1,Comune di Belforte del Chienti,MC,Marche
c_f567,,Comune di Pollenza,61,343.85,84.9,100.0,92.13,56.72,75.0,20.0,1,1,Comune di Pollenza,MC,Marche
c_d042,,Comune di Corridonia,78,343.72,84.87,100.0,91.79,56.92,75.0,20.0,1,1,Comune di Corridonia,MC,Marche
c_d027,,Comune di Corno di Rosazzo,7,343.57,84.83,100.0,88.57,60.0,75.0,20.0,1,1,Comune di Corno di Rosazzo,UD,Friuli-Venezia Giulia
aspa_bz,,Azienda Sanitaria dell'Alto Adige,6,343.33,84.77,100.0,100.0,56.67,66.67,20.0,2,1,Azienda Sanitaria dell'Alto Adige - Suedtiroler Sanitaetsbetrieb,BZ,Trentino-Alto Adige/Südtirol
c_e228,,COMUNE DI Gualdo,44,343.18,84.74,100.0,90.91,57.27,75.0,20.0,1,1,Comune di Gualdo,MC,Marche
cciaa_rm,,Camera di Commercio Industria Artigianato e Agricoltura di Roma,20,343.0,84.69,100.0,100.0,58.0,65.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Roma",RM,Lazio
c_f454,,Comune di Montecassiano,73,342.95,84.68,100.0,91.23,56.71,75.0,20.0,1,1,Comune di Montecassiano,MC,Marche
r_basili,,Regione Basilicata,224,342.9,84.67,98.39,53.57,95.94,75.0,20.0,1,1,Regione Basilicata,PZ,Basilicata
c_c621,,Comune di Chiavari,53,342.74,84.63,100.0,57.74,90.0,75.0,20.0,1,1,Comune di Chiavari,GE,Liguria
c_b474,,Comune di Camerino,81,342.41,84.55,100.0,91.11,56.3,75.0,20.0,1,1,Comune di Camerino,MC,Marche
c_e671,,Comune di Longare,15,342.33,84.53,100.0,57.33,90.0,75.0,20.0,1,1,Comune di Longare,VI,Veneto
aa1d3a2,,PCM - Dipartimento per la trasformazione digitale,27,342.04,84.45,100.0,97.04,60.0,65.0,20.0,1,0,,,
c_d612,,Comune di Firenze,1990,342.01,84.45,100.0,61.68,85.35,74.98,19.99,1,1,Comune di Firenze,FI,Toscana
c_h876,,Comune di San Ginesio,63,341.98,84.44,100.0,89.84,57.14,75.0,20.0,1,1,Comune di San Ginesio,MC,Marche
c_d628,,Comune di Fiuminata,58,341.9,84.42,100.0,90.34,56.55,75.0,20.0,1,1,Comune di Fiuminata,MC,Marche
c_b598,,Comune di Caneva,6,341.67,84.36,100.0,86.67,60.0,75.0,20.0,1,1,Comune di Caneva,PN,Friuli-Venezia Giulia
c_l191,,Comune di Tolentino,79,340.82,84.15,100.0,91.9,53.92,75.0,20.0,1,1,Comune di Tolentino,MC,Marche
c_f384,,Comune di Monsummano Terme,161,340.34,84.03,100.0,72.05,73.29,75.0,20.0,1,1,Comune di Monsummano Terme,PT,Toscana
m_sa,,Ministero della Salute,51,340.1,83.98,100.0,62.35,82.75,75.0,20.0,1,1,Ministero della Salute,RM,Lazio
00586190217,,STA - Strutture Trasporto Alto Adige SpA,2,340.0,83.95,100.0,100.0,50.0,70.0,20.0,2,0,,,
c_b406,,Comune di Calenzano,16,340.0,83.95,100.0,55.0,90.0,75.0,20.0,1,1,Comune di Calenzano,FI,Toscana
c_h665,,Comune di Sagrado,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Sagrado,GO,Friuli-Venezia Giulia
c_l325,,Comune di Tramonti di Sotto,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Tramonti di Sotto,PN,Friuli-Venezia Giulia
c_c758,,Comune di Cividale del Friuli,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Cividale del Friuli,UD,Friuli-Venezia Giulia
c_l057,,Comune di Tarvisio,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Tarvisio,UD,Friuli-Venezia Giulia
c_c790,,Comune di Claut,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Claut,PN,Friuli-Venezia Giulia
c_d804,,Comune di Frisanco,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Frisanco,PN,Friuli-Venezia Giulia
c_d426,,Comune di Erto e Casso,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Erto e Casso,PN,Friuli-Venezia Giulia
c_a530,,Comune di Azzano Decimo,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Azzano Decimo,PN,Friuli-Venezia Giulia
c_i904,,Comune di Spilimbergo,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Spilimbergo,PN,Friuli-Venezia Giulia
c_c699,,Comune di Cimolais,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Cimolais,PN,Friuli-Venezia Giulia
c_h040,,Comune di Prepotto,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Prepotto,UD,Friuli-Venezia Giulia
c_c640,,Comune di Chions,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Chions,PN,Friuli-Venezia Giulia
c_b309,,Comune di Buttrio,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Buttrio,UD,Friuli-Venezia Giulia
c_f275,,Comune di Moimacco,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Moimacco,UD,Friuli-Venezia Giulia
c_h906,,Comune di San Giovanni al Natisone,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di San Giovanni Al Natisone,UD,Friuli-Venezia Giulia
c_h531,,Comune di Ronchi dei Legionari,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Ronchi dei Legionari,GO,Friuli-Venezia Giulia
c_h010,,Comune di Pravisdomini,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Pravisdomini,PN,Friuli-Venezia Giulia
c_e083,,Comune di Gonars,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Gonars,UD,Friuli-Venezia Giulia
c_l324,,Comune di Tramonti di Sopra,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Tramonti di Sopra,PN,Friuli-Venezia Giulia
c_g389,,Comune di Pavia di Udine,5,339.0,83.7,100.0,84.0,60.0,75.0,20.0,1,1,Comune di Pavia di Udine,UD,Friuli-Venezia Giulia
c_c267,,Comune di Castelsantangelo sul Nera,52,338.46,83.57,100.0,87.69,55.77,75.0,20.0,1,1,Comune di Castelsantangelo Sul Nera,MC,Marche
c_e471,,Comune di Latiano,9,338.33,83.54,100.0,55.56,87.78,75.0,20.0,1,1,Comune di Latiano,BR,Puglia
c_a809,,Comune di Bertinoro,7,337.86,83.42,100.0,88.57,54.29,75.0,20.0,1,1,Comune di Bertinoro,FC,Emilia-Romagna
c_f632,,Comune di Potenza Picena,88,337.5,83.33,100.0,88.18,54.32,75.0,20.0,1,1,Comune di Potenza Picena,MC,Marche
c_g752,,Comune di Poggibonsi,28,337.14,83.24,100.0,57.14,85.0,75.0,20.0,1,1,Comune di Poggibonsi,SI,Toscana
c_i293,,Comune di Sant'Antimo,10,337.0,83.21,100.0,100.0,52.0,65.0,20.0,1,1,Comune di Sant'Antimo,NA,Campania
c_a475,,Comune di Assisi,6,336.67,83.13,100.0,91.67,60.0,65.0,20.0,1,1,Comune di Assisi,PG,Umbria
c_d171,,Comune di Crispiano,36,335.56,82.85,100.0,53.33,87.22,75.0,20.0,1,1,Comune di Crispiano,TA,Puglia
c_b259,,Comune di Buja,4,335.0,82.72,100.0,80.0,60.0,75.0,20.0,1,1,Comune di Buja,UD,Friuli-Venezia Giulia
c_f816,,Comune di Muro Leccese,12,335.0,82.72,100.0,53.33,86.67,75.0,20.0,1,1,Comune di Muro Leccese,LE,Puglia
c_h816,,Comune di San Daniele del Friuli,4,335.0,82.72,100.0,80.0,60.0,75.0,20.0,1,1,Comune di San Daniele del Friuli,UD,Friuli-Venezia Giulia
istat,,Istituto Nazionale di Statistica - ISTAT,13,335.0,82.72,100.0,100.0,40.0,75.0,20.0,1,1,Istituto Nazionale di Statistica - ISTAT,RM,Lazio
c_a103,,Comune di Aiello del Friuli,4,335.0,82.72,100.0,80.0,60.0,75.0,20.0,1,1,Comune di Aiello del Friuli,UD,Friuli-Venezia Giulia
c_l382,,Comune di Treppo Grande,4,335.0,82.72,100.0,80.0,60.0,75.0,20.0,1,1,Comune di Treppo Grande,UD,Friuli-Venezia Giulia
c_h089,,Comune di Pulfero,4,335.0,82.72,100.0,80.0,60.0,75.0,20.0,1,1,Comune di Pulfero,UD,Friuli-Venezia Giulia
agcom,,AGCOM,1,335.0,82.72,100.0,50.0,90.0,75.0,20.0,1,1,Autorita' per le Garanzie nelle Comunicazioni - AGCOM,NA,Campania
c_f749,,COMUNE di Morrovalle,57,334.65,82.63,100.0,81.75,57.89,75.0,20.0,1,1,Comune di Morrovalle,MC,Marche
c_969,,Comune di Genova,104,334.52,82.6,100.0,51.54,87.98,75.0,20.0,1,0,,,
bdi_rm,,Banca d'Italia,80,334.38,82.56,100.0,99.38,40.0,75.0,20.0,1,1,Banca D'Italia,RM,Lazio
c_c609,,Comune di Chianni,15,334.33,82.55,100.0,62.67,76.67,75.0,20.0,1,1,Comune di Chianni,PI,Toscana
r_emiro,,Regione Emilia-Romagna,640,333.44,82.33,100.0,87.19,51.25,75.0,20.0,1,1,Regione Emilia-Romagna,BO,Emilia-Romagna
p_bz,,Provincia Autonoma di Bolzano - Alto Adige,890,332.89,82.2,100.0,98.1,45.33,69.46,20.0,70,1,Provincia Autonoma di Bolzano,BZ,Trentino-Alto Adige/Südtirol
crsa,,CREA - Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria,8,331.25,81.79,100.0,100.0,40.0,71.25,20.0,1,1,Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria,RM,Lazio
c_c745,,Comune di Città di Castello,11,330.45,81.59,100.0,63.64,71.82,75.0,20.0,1,1,Comune di Citta' di Castello,PG,Umbria
trafair,,Trafair,6,330.0,81.48,100.0,60.0,75.0,75.0,20.0,1,0,,,
c_f023,,Comune di Massa,8,330.0,81.48,100.0,60.0,75.0,75.0,20.0,1,1,Comune di Massa,MS,Toscana
c_a657,,Comune di Barga,12,329.17,81.28,100.0,46.67,87.5,75.0,20.0,1,1,Comune di Barga,LU,Toscana
arpa_umb,,Agenzia Regionale per la Protezione dell'Ambiente dell'Umbria,32,329.06,81.25,100.0,94.38,39.69,75.0,20.0,1,1,Agenzia Regionale per la Protezione dell'Ambiente dell'Umbria,TR,Umbria
cvtiap,,anticorruzione,70,328.57,81.13,100.0,43.57,90.0,75.0,20.0,1,1,Autorita' Nazionale Anticorruzione - A.N.AC.,RM,Lazio
c_d969,,Comune di Genova,45,328.56,81.13,100.0,45.11,88.44,75.0,20.0,2,1,Comune di Genova,GE,Liguria
c_d312,,Comune di Doberdo' del Lago,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Doberdo' del Lago - Obcina Doberdob,GO,Friuli-Venezia Giulia
c_e889,,Comune di Maniago,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Maniago,PN,Friuli-Venezia Giulia
c_m200,,Comune di Zuglio,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Zuglio,UD,Friuli-Venezia Giulia
uc_sorba,,Unione Comuni del Sorbara,6,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Unione Comuni Del Sorbara,MO,Emilia-Romagna
p.iva 06360270018,,5T S.r.l.,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,0,,,
c_h161,,Comune di Ragogna,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Ragogna,UD,Friuli-Venezia Giulia
c_h891,,Comune di San Giorgio della Richinvelda,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di San Giorgio della Richinvelda,PN,Friuli-Venezia Giulia
c_m0954j,,Comune di Vivaro,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Vivaro Romano,RM,Lazio
c_c791,,Comune di Clauzetto,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Clauzetto,PN,Friuli-Venezia Giulia
c_d461,,Comune di Fagagna,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Fagagna,UD,Friuli-Venezia Giulia
c_b215,,Comune di Brugnera,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Brugnera,PN,Friuli-Venezia Giulia
c_g680,,Comune di Pinzano al Tagliamento,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Pinzano al Tagliamento,PN,Friuli-Venezia Giulia
c_a354,,Comune di Arba,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Arba,PN,Friuli-Venezia Giulia
c_a855,,Comune di Bicinicco,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Bicinicco,UD,Friuli-Venezia Giulia
c_m311,,Comune di Campolongo Tapogliano,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Campolongo Tapogliano,UD,Friuli-Venezia Giulia
c_f089,,Comune di Meduno,3,328.33,81.07,100.0,73.33,60.0,75.0,20.0,1,1,Comune di Meduno,PN,Friuli-Venezia Giulia
c_a893,,Comune di Bitonto,55,326.82,80.7,100.0,41.82,90.0,75.0,20.0,1,1,Comune di Bitonto,BA,Puglia
ls_ca,,Agenzia Laore Sardegna,12,326.67,80.66,100.0,71.67,60.0,75.0,20.0,1,1,Laore Sardegna,CA,Sardegna
