id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
bfcad90b-75ba-4ced-9b07-6b2e846c2f70,comune-di-cerreto-guidi,Comune di Cerreto Guidi,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
bfe0080a-98b1-495f-a27c-a9ceffde3bf1,ministero-universita-e-ricerca,Ministero Universita e Ricerca,69,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
c94061b3-77ca-466f-acb0-5dccf2b54b07,comune-di-quartu-sant-elena,Comune di Quartu Sant Elena,11,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
cbed8af0-eb12-43bf-a2f7-4ef4cb9238c3,unione-dei-comuni-del-trasimeno,Unione dei Comuni del Trasimeno,7,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
cd67c34e-dc08-44f5-bf58-e50e2601a4de,universita-degli-studi-di-udine,Universita degli Studi di Udine,9,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
cfbe70da-ac17-4fac-8887-fa82d7b9cc65,comune-di-barcellona-pozzo-di-gotto,Comune di Barcellona Pozzo di Gotto,17,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
d185a6e2-5d7c-4c61-afd2-edb9fa47f182,comune-di-santo-stefano-di-magra,Comune di Santo Stefano di Magra,8,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
d381b465-d6d5-47ee-b07e-99e121265655,comune-arzachena,Comune Arzachena,11,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
d55cfad7-9b71-4233-9fe2-13b1a4610998,universita-degli-studi-di-pavia,Universita degli Studi di Pavia,2,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
de0b44d2-783e-4e91-8ec9-c79cca8a2299,politecnico-di-milano,Politecnico di Milano,25,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e05e5762-9b48-4f5e-a72f-0d9af092bf5b,comune-di-sondrio,Comune di Sondrio,16,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e15469e8-9a25-4903-87df-0ede1549022c,unione-dei-comuni-valdostani-mont-rose,Unione dei Comuni Valdostani Mont Rose,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e1b846a5-8eab-44da-b13f-29f192abd0c6,universita-degli-studi-di-urbino-carlo-bo,Universita degli Studi di Urbino Carlo Bo,13,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e1e9f349-ef2d-4894-91f4-d32f30db0a46,comune-di-giovinazzo,Comune di Giovinazzo,4,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e2aa7491-54b3-44f1-a19e-190ce075479e,comune-di-corciano,Comune di Corciano,6,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e38a5663-2b13-40a0-8be9-b6e1f05d09d4,comune-di-magione,Comune di Magione,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
e88d614c-c958-4807-bcbb-a82b59a7dd12,asm-costruire-insieme,Asm Costruire Insieme,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
eb41d753-1d8f-4c38-a7e0-8066258fe1cc,universita-degli-studi-di-messina,Universita degli Studi di Messina,13,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
f5f9730b-e56c-4478-bda0-3ad6157f2751,comune-di-giaveno,Comune di Giaveno,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
fbdec4c2-891e-4e1f-828f-a9e86f31ae59,comune-di-ruvo-di-puglia,Comune di Ruvo di Puglia,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
fc889074-47de-4acb-9ea3-98af4b649e84,comune-di-occhiobello,Comune di Occhiobello,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
735660ff-b04c-47e7-9caf-ca70007b059c,comune-di-messina,Comune di Messina,111,384.82,95.02,100.0,100.0,89.82,75.0,20.0,,,,,,
f3449752-6111-485b-95b1-aeaeefcf2db5,comune-di-napoli,Comune di Napoli,36,384.44,94.92,100.0,100.0,89.44,75.0,20.0,,,,,,
1419afad-d904-4313-957b-2c933ed3fd3b,regione-campania,Regione Campania,366,384.34,94.9,100.0,99.56,90.0,74.78,20.0,,,,,,
14f898b0-1004-46af-9a27-e083197006ed,azienda-consorziale-trasporti,Azienda Consorziale Trasporti,4,382.5,94.44,100.0,100.0,90.0,72.5,20.0,,,,,,
fa43b4d9-57a0-4c6a-aa5e-d0dda9a3d7eb,comune-di-mediglia,Comune di Mediglia,3,381.67,94.24,100.0,100.0,90.0,71.67,20.0,,,,,,
8fbd5333-6025-4b03-af96-8ec71ae76acf,comune-di-porto-viro,Comune di Porto Viro,5,381.0,94.07,100.0,100.0,86.0,75.0,20.0,,,,,,
0f70a991-1235-4c64-9079-5430f84d9087,regione-siciliana,Regione Siciliana,192,380.99,94.07,100.0,96.67,89.32,75.0,20.0,,,,,,
730739fd-ae48-45db-8a2a-7002cca9bd2c,agenzia-per-l-italia-digitale,Agenzia per l'Italia Digitale,40,380.25,93.89,100.0,96.25,89.0,75.0,20.0,,,,,,
ddbb8cb6-dcca-492f-b5d0-70706a55c9af,comune-di-cassano-allo-ionio,Comune di Cassano Allo Ionio,9,379.44,93.69,100.0,94.44,90.0,75.0,20.0,,,,,,
6d631e37-cc73-469f-9d51-7f81acba3cb2,agenzia-di-tutela-della-salute-di-pavia,Agenzia di Tutela della Salute di Pavia,13,378.08,93.35,100.0,100.0,83.08,75.0,20.0,,,,,,
13739888-6a55-4d0c-8c07-829568bbe177,comune-di-matera,Comune di Matera,249,375.8,92.79,100.0,92.09,88.71,75.0,20.0,,,,,,
7c195bc7-e5c2-4cea-8703-f5985de14972,asst-fatebenefratelli-sacco,Asst Fatebenefratelli Sacco,3,375.0,92.59,100.0,100.0,90.0,65.0,20.0,,,,,,
85194b17-e484-4141-9420-17cf8e31ab59,pagopa-s-p-a,Pagopa S P a,12,375.0,92.59,100.0,100.0,90.0,65.0,20.0,,,,,,
982b093a-0926-4c5c-825a-c4146f301ac0,azienda-sanitaria-regione-molise,Azienda Sanitaria Regione Molise,3,375.0,92.59,100.0,100.0,90.0,65.0,20.0,,,,,,
9e6524d8-1e13-4a6c-97b4-11260c86ff67,azienda-ospedaliera-di-rilievo-nazionale-antonio-cardarelli,Azienda Ospedaliera di Rilievo Nazionale Antonio Cardarelli,10,375.0,92.59,100.0,100.0,90.0,65.0,20.0,,,,,,
cf59d4fe-9521-4f97-b463-c2e8f1d4e647,ministero-del-lavoro,Ministero del Lavoro,83,375.0,92.59,100.0,100.0,80.0,75.0,20.0,,,,,,
